gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D2_1_S4_L001,HOS_D2_2_S5_L001,HOS_D2_3_S6_L001,HOS_D3_1_S7_L001,HOS_D3_2_S8_L001,HOS_D3_3_S9_L001
ENSG00000132182,NUP210,23225,nucleoporin 210,8366.705113416063,-0.1055761191634118,0.04117301311138934,-2.564206774903418,0.010341191687124995,0.13231741652682824,7636,8328,7189,8757,10766,7966
ENSG00000133275,CSNK1G2,1455,casein kinase 1 gamma 2,456.5301883402487,0.4865984293891831,0.18974646379807963,2.564466391884916,0.010333458624350552,0.13231741652682824,475,606,456,281,610,333
ENSG00000068878,PSME4,23198,proteasome activator subunit 4,4057.6588172862557,0.10840818783418066,0.04228906427306191,2.563504057081645,0.010362148983988507,0.13245258440516502,3758,4374,3968,4151,4558,3630
ENSG00000174136,RGMB,285704,repulsive guidance molecule BMP co-receptor b,1252.9878044277843,0.2701484693035321,0.10540123470436899,2.5630484316549866,0.010375757383078357,0.13249363936868797,1155,1406,1377,975,1410,1201
ENSG00000225614,ZNF469,84627,zinc finger protein 469,853.2193348106832,0.2276946361277097,0.08894517138758766,2.5599437560866245,0.010468910472585403,0.1335493444070354,865,896,878,839,911,732
ENSG00000155508,CNOT8,9337,CCR4-NOT transcription complex subunit 8,1450.1492759999467,0.2564838360029706,0.10028390803487973,2.5575771928808657,0.010540416118934305,0.1342535059964171,1545,1426,1542,1340,1392,1407
ENSG00000185437,SH3BGR,6450,SH3 domain binding glutamate rich protein,74.25492969630892,-0.7660442750060159,0.29953791456714685,-2.5574200718897413,0.010545178868676517,0.1342535059964171,44,67,48,104,114,79
ENSG00000097007,ABL1,25,"ABL proto-oncogene 1, non-receptor tyrosine kinase",10131.860083513096,0.07511107148859751,0.029382231693227057,2.5563433122716637,0.01057786982182913,0.13453530240458125,9499,10790,9582,10429,11600,9160
ENSG00000132561,MATN2,4147,matrilin 2,1287.0966310122153,-0.19252217863534235,0.07533010409119553,-2.5557136945181,0.010597027063102596,0.13464457915471534,1089,1206,1154,1510,1585,1243
ENSG00000186522,SEPTIN10,151011,septin 10,3817.0176450463427,-0.11248866040917163,0.04404234383882452,-2.5541024978332287,0.010646191179687625,0.1351345223047202,3262,3836,3449,4183,4755,3614
ENSG00000188554,NBR1,4077,NBR1 autophagy cargo receptor,4145.668744511375,0.1323531099028054,0.05183086969224126,2.553557574640076,0.010662864829928016,0.13521149193293797,3893,4578,3995,4390,4450,3641
ENSG00000162413,KLHL21,9903,kelch like family member 21,1173.5338584678884,0.18892248188318148,0.07400348764853654,2.552886193424122,0.010683439791177517,0.13533773031686508,1148,1274,1168,1102,1296,1065
ENSG00000148926,ADM,133,adrenomedullin,86.76974556881348,1.0575151096396165,0.4148214113767661,2.5493262416946862,0.010793128052438936,0.13645597609154939,141,86,106,24,108,51
ENSG00000184470,TXNRD2,10587,thioredoxin reductase 2,5619.784250339902,-0.09787047369172629,0.03838670551470833,-2.549592948377037,0.010784875801230666,0.13645597609154939,4932,5761,4919,6075,6889,5407
ENSG00000149925,ALDOA,226,"aldolase, fructose-bisphosphate A",36400.96932470703,-0.054265498407706024,0.02128953379527327,-2.548928451394935,0.010805446630699756,0.13647632493720285,32391,37301,32972,38159,45001,34245
ENSG00000135842,NIBAN1,116496,niban apoptosis regulator 1,8834.064001071258,0.07520670742881408,0.029531023892241028,2.546701655291196,0.010874636061405653,0.137214219768865,8172,9212,8648,8901,10139,8141
ENSG00000126524,SBDS,51119,SBDS ribosome maturation factor,4455.959947477537,-0.12178020565258048,0.04783754221769549,-2.54570364627832,0.010905773073550229,0.1373351502463677,3741,4394,4130,5063,5293,4302
ENSG00000251322,SHANK3,85358,SH3 and multiple ankyrin repeat domains 3,347.87081031803234,0.34155907227031856,0.13416604863295797,2.5457936322230954,0.010902962344014083,0.1373351502463677,356,403,358,304,359,305
ENSG00000145907,G3BP1,10146,G3BP stress granule assembly factor 1,9945.675324113523,0.07230680629211614,0.028408111143964618,2.5452873626720485,0.010918784159755814,0.1373632629140455,9347,10424,9512,10106,11624,8947
ENSG00000077232,DNAJC10,54431,DnaJ heat shock protein family (Hsp40) member C10,5818.3936389516675,0.10240410346943223,0.040249599246347655,2.5442266603120185,0.010951999152137955,0.1374593104640766,5325,6432,5576,5991,6604,5150
ENSG00000155792,DEPTOR,64798,DEP domain containing MTOR interacting protein,79.02407818581273,-0.729062355531784,0.28653199029794874,-2.5444361544889715,0.010945431913496612,0.1374593104640766,56,62,53,91,134,89
ENSG00000214338,SOGA3,387104,SOGA family member 3,574.6013400177159,0.30186653224381244,0.11865773594351435,2.5440105513854783,0.010958777419295499,0.1374593104640766,567,622,631,594,549,477
ENSG00000186470,BTN3A2,11118,butyrophilin subfamily 3 member A2,1994.1006519031744,0.15100595110222262,0.0593766154072978,2.54318893164232,0.01098458160375566,0.1376475004506019,1922,2227,1884,1930,2238,1803
ENSG00000113643,RARS1,5917,arginyl-tRNA synthetase 1,9150.442702528642,-0.07326525822035183,0.028816505558941993,-2.5424754597844372,0.011007033026122963,0.13779334860993225,8011,9233,8383,9820,11008,8815
ENSG00000166106,ADAMTS15,170689,ADAM metallopeptidase with thrombospondin type 1 motif 15,605.0254651342486,-0.3354378868647928,0.13195657673711575,-2.5420323500286996,0.011020997251493603,0.13783276641122127,450,639,456,788,720,618
ENSG00000183495,EP400,57634,E1A binding protein p400,8459.034866659498,0.12293298206412122,0.048397809023426976,2.540052629337321,0.01108357890249076,0.13847953875817867,8625,8817,7850,8009,9511,8025
ENSG00000150630,VEGFC,7424,vascular endothelial growth factor C,1628.6927843378114,0.15889570361880714,0.06261368727911835,2.537715162987994,0.011157875639409188,0.1392712704687862,1540,1773,1624,1563,1818,1480
ENSG00000136527,TRA2B,6434,transformer 2 beta homolog,11076.45894726278,-0.07378118220059647,0.029080082265156158,-2.5371724030162497,0.011175190505071767,0.13935090782449572,9488,11187,10349,11736,13445,10718
ENSG00000164463,CREBRF,153222,CREB3 regulatory factor,1654.5114143569376,0.15831103424039455,0.06247938897731749,2.5338121391979005,0.011282920218869803,0.14055673046850123,1584,1751,1675,1602,1854,1485
ENSG00000147274,RBMX,27316,RNA binding motif protein X-linked,4374.451796094291,-0.1260546062211879,0.04976088577214991,-2.533206639415127,0.01130243023578269,0.14066227629376427,3956,4190,3859,4439,5639,4371
ENSG00000113594,LIFR,3977,LIF receptor subunit alpha,6685.830810190473,0.08097648079888484,0.031987144331421184,2.531532041744067,0.011356544091183996,0.1409443183434782,6211,7050,6485,6691,7742,6110
ENSG00000183671,CMKLR2,2825,chemerin chemokine-like receptor 2,464.6194562213593,-0.30549737103063546,0.1206592382920811,-2.5319020354754334,0.011344568156901616,0.1409443183434782,373,441,381,575,577,469
ENSG00000188313,PLSCR1,5359,phospholipid scramblase 1,11541.887279081027,-0.0653101316360102,0.02579920255980553,-2.531478695305166,0.011358271730912752,0.1409443183434782,10142,11648,10626,12267,14069,10989
ENSG00000169764,UGP2,7360,UDP-glucose pyrophosphorylase 2,2989.1197344304733,-0.1380799675256278,0.054574362111884565,-2.530125175673988,0.011402183986626681,0.14121422033583134,2465,3125,2606,3269,3665,2960
ENSG00000184752,NDUFA12,55967,NADH:ubiquinone oxidoreductase subunit A12,1587.584736823201,-0.17271942822032196,0.06826304027708222,-2.5302041561472706,0.011399617487715643,0.14121422033583134,1344,1586,1362,1827,1915,1568
ENSG00000092820,EZR,7430,ezrin,14536.323114944602,-0.0611259320794378,0.024167870929158747,-2.5292228785320443,0.011431540879814217,0.14144034657509938,12966,14674,13238,15560,17517,13841
ENSG00000131747,TOP2A,7153,DNA topoisomerase II alpha,10089.46570740211,-0.07630130982668884,0.030183582769174874,-2.52790765132799,0.011474452926499843,0.14175976378605984,8753,10072,9397,10962,12165,9604
ENSG00000185896,LAMP1,3916,lysosomal associated membrane protein 1,11400.727936555928,-0.06652713729362783,0.026318716522664834,-2.5277500609247716,0.011479604223729891,0.14175976378605984,9962,11543,10503,12027,13767,11056
ENSG00000140105,WARS1,7453,tryptophanyl-tRNA synthetase 1,248589.3127337686,-0.03682141204517636,0.014578319779741897,-2.525765149996474,0.01154466272291584,0.1424251517336297,220395,251697,232975,262905,296269,236304
ENSG00000010704,HFE,3077,homeostatic iron regulator,147.27127140042745,0.6318451849755475,0.25052482585891167,2.5220861158541807,0.011666114454276831,0.14338230905887334,155,192,169,97,188,88
ENSG00000167601,AXL,558,AXL receptor tyrosine kinase,28720.504917408343,-0.049859135542271796,0.019764477995675506,-2.5226639202503116,0.01164696534402501,0.14338230905887334,25393,29245,26474,30603,34691,27093
ENSG00000183615,FAM167B,84734,family with sequence similarity 167 member B,310.9483136300449,-0.41069542735575704,0.16283452274531385,-2.5221643447078934,0.011663520225276131,0.14338230905887334,259,289,219,365,367,379
ENSG00000242247,ARFGAP3,26286,ADP ribosylation factor GTPase activating protein 3,250.0383416868345,-1.269683232029961,0.5034326483612684,-2.5220518298980545,0.01166725160813337,0.14338230905887334,87,259,86,361,342,398
ENSG00000157890,MEGF11,84465,multiple EGF like domains 11,140.16166170560848,0.5786814008136485,0.2295717896708937,2.5206990878244513,0.01171219622208307,0.14379598136245342,157,190,137,131,141,86
ENSG00000122965,RBM19,9904,RNA binding motif protein 19,1345.6451266164745,0.17555526990883202,0.06967131144389767,2.5197641076441726,0.011743350467352347,0.14403970967847768,1266,1445,1389,1322,1500,1174
ENSG00000154319,FAM167A,83648,family with sequence similarity 167 member A,854.9357795458012,0.2398021519508753,0.09518396963064989,2.519354392146063,0.011757025644326758,0.14406878347240404,798,1047,824,836,925,719
ENSG00000105971,CAV2,858,caveolin 2,2358.233911747582,-0.13774201856215992,0.05478145508438739,-2.5143913820831703,0.011923802589264513,0.145621785128524,2032,2256,2159,2485,2926,2391
ENSG00000130724,CHMP2A,27243,charged multivesicular body protein 2A,2713.943868129116,-0.12795744514720267,0.05092073584986956,-2.512875020590074,0.011975175048233927,0.145621785128524,2355,2684,2412,2890,3290,2761
ENSG00000134321,RSAD2,91543,radical S-adenosyl methionine domain containing 2,3568.3029873195987,0.12479427177502879,0.049643597178674795,2.5138039720585796,0.01194368008538419,0.145621785128524,3394,3674,3612,3409,4036,3332
ENSG00000136628,EPRS1,2058,glutamyl-prolyl-tRNA synthetase 1,14410.485951857485,-0.06340436262305985,0.02522819872133858,-2.513233835019343,0.011963001167392767,0.145621785128524,12728,14697,13085,15456,17497,13621
ENSG00000137462,TLR2,7097,toll like receptor 2,175.921893781113,0.5316862640456145,0.2113922703890934,2.5151641688079738,0.011897696769874748,0.145621785128524,183,233,183,118,174,161
ENSG00000142230,SAE1,10055,SUMO1 activating enzyme subunit 1,7709.131535772096,-0.09143700700773032,0.036385793559975385,-2.5129864725091946,0.011971392524426047,0.145621785128524,6619,7652,7179,8516,9418,7226
ENSG00000160293,VAV2,7410,vav guanine nucleotide exchange factor 2,2238.809170697114,0.13953149561738193,0.055511521181402776,2.513559215237776,0.011951971132177466,0.145621785128524,2097,2436,2211,2242,2439,2040
ENSG00000164022,AIMP1,9255,aminoacyl tRNA synthetase complex interacting multifunctional protein 1,1808.532992514345,-0.15282377158598592,0.06081104162609586,-2.513092482869174,0.011967795662541332,0.145621785128524,1501,1810,1615,1940,2264,1814
ENSG00000175832,ETV4,2118,ETS variant transcription factor 4,1693.4550997393935,-0.16019413477873068,0.0637781767089188,-2.5117390155232986,0.012013789967680098,0.14595208708113935,1506,1574,1508,1837,2128,1684
ENSG00000074201,CLNS1A,1207,chloride nucleotide-sensitive channel 1A,3249.282335275553,-0.12158235141610861,0.04842036365630951,-2.510975594464904,0.012039802039850094,0.14599750468981962,2796,3338,2819,3499,3988,3211
ENSG00000109606,DHX15,1665,DEAH-box helicase 15,7740.241446055198,-0.09183018450252303,0.03657178891950768,-2.5109568663604556,0.012040440790097334,0.14599750468981962,6736,7803,6998,7936,9443,7831
ENSG00000136052,SLC41A2,84102,solute carrier family 41 member 2,819.0510323186389,0.22197780430274214,0.08846702114822524,2.509158796370248,0.012101906738929408,0.14660332650277222,815,898,819,759,886,741
ENSG00000138663,COPS4,51138,COP9 signalosome subunit 4,1184.5559167557153,-0.19870979980363937,0.07922651822438065,-2.5081223340001544,0.012137463800280997,0.14688428825877617,973,1088,1106,1315,1550,1146
ENSG00000188986,NELFB,25920,negative elongation factor complex member B,2444.2177450512545,0.1468592800461025,0.05856073716975302,2.5078113279276857,0.012148151273128537,0.14688428825877617,2209,2642,2531,2335,2728,2260
ENSG00000060656,PTPRU,10076,protein tyrosine phosphatase receptor type U,426.71998291620906,0.30246512096837386,0.1206699545234038,2.5065487275849687,0.012191625217994665,0.1469915532432583,434,477,442,379,456,372
ENSG00000099800,TIMM13,26517,translocase of inner mitochondrial membrane 13,3587.7696708559147,-0.1262146788996475,0.05035228507594916,-2.5066325929254423,0.01218873329203329,0.1469915532432583,3190,3449,3209,4091,4359,3387
ENSG00000119953,SMNDC1,10285,survival motor neuron domain containing 1,1872.2145723238243,-0.14902703490979602,0.059440798241359935,-2.5071506325448443,0.012170883218064766,0.1469915532432583,1590,1874,1641,2071,2292,1855
ENSG00000112655,PTK7,5754,protein tyrosine kinase 7 (inactive),6685.7240835522525,0.08579382646442023,0.03428838708433849,2.502124881330661,0.012345037096525466,0.14842269072587083,6264,7118,6401,6822,7783,5925
ENSG00000124784,RIOK1,83732,RIO kinase 1,1987.9588379542256,-0.1505672088263072,0.06017465130465944,-2.502170026112781,0.012343462951296432,0.14842269072587083,1708,1927,1776,2132,2397,2063
ENSG00000180573,H2AC6,8334,H2A clustered histone 6,1426.958153159841,-0.17546585476863605,0.07013627828393584,-2.501784512407256,0.012356911084443577,0.14842269072587083,1192,1331,1324,1583,1758,1437
ENSG00000182752,PAPPA,5069,pappalysin 1,684.2503346949676,0.24289737154352348,0.0970792152628639,2.5020533065272934,0.012347533189839551,0.14842269072587083,679,751,699,661,706,608
ENSG00000277972,CISD3,284106,CDGSH iron sulfur domain 3,113.40973324980172,-0.6596069338839713,0.26376031356469726,-2.500781580706521,0.012391957842655836,0.14870349411187003,63,87,103,159,173,110
ENSG00000101745,ANKRD12,23253,ankyrin repeat domain 12,4927.0304684905095,0.0996044297438618,0.03985919094976631,2.4989074632596315,0.012457683622191868,0.14921120308384694,4652,5072,4904,4866,5644,4520
ENSG00000107833,NPM3,10360,nucleophosmin/nucleoplasmin 3,1324.2505636746528,-0.18358123001964546,0.07346295993158557,-2.498963153548545,0.012455726107614643,0.14921120308384694,1172,1288,1103,1466,1716,1279
ENSG00000100612,DHRS7,51635,dehydrogenase/reductase 7,1838.1091953496937,0.14933394266305336,0.05979342324303834,2.497497794298641,0.01250732432262296,0.14952471028846812,1744,2009,1802,1759,2057,1688
ENSG00000197442,MAP3K5,4217,mitogen-activated protein kinase kinase kinase 5,381.69066756588813,0.386057266637285,0.1545627265331249,2.4977384606019335,0.012498837014844113,0.14952471028846812,427,417,396,364,442,251
ENSG00000134470,IL15RA,3601,interleukin 15 receptor subunit alpha,2452.471699644947,0.12862855991667208,0.051510638955944016,2.4971260796567756,0.012520443193129454,0.14954126340510007,2282,2643,2436,2444,2747,2211
ENSG00000101367,MAPRE1,22919,microtubule associated protein RP/EB family member 1,6919.833664269989,-0.08748624710545957,0.03508022056513433,-2.4938910216662307,0.012635133050923614,0.15068240500500926,6223,6937,6116,7521,8397,6617
ENSG00000167202,TBC1D2B,23102,TBC1 domain family member 2B,3788.569114839168,0.11507337828525104,0.04614444285040037,2.4937646047286193,0.012639633627617303,0.15068240500500926,3660,3983,3665,3884,4161,3432
ENSG00000166813,KIF7,374654,kinesin family member 7,2189.450121500766,0.15412310777802332,0.061821145862723983,2.493048383804776,0.01266515865554702,0.15084559056662733,1992,2317,2315,2110,2453,1984
ENSG00000198408,OGA,10724,O-GlcNAcase,6490.9848024511,0.0837599826275236,0.03360525324865913,2.492466936872903,0.012685914088703188,0.15095171722356063,6181,6770,6226,6503,7480,5936
ENSG00000136243,NUP42,11097,nucleoporin 42,1100.4863215010566,-0.24484816378892862,0.09829553398580547,-2.4909388439182427,0.012740604768604643,0.1514610701222925,936,1115,848,1120,1404,1237
ENSG00000261794,GOLGA8H,728498,golgin A8 family member H,153.92224089636025,0.5204168807369532,0.20895956186801626,2.4905147966651113,0.012755818425961758,0.15150060579725688,154,188,180,121,172,110
ENSG00000124279,FASTKD3,79072,FAST kinase domains 3,477.30307552306493,-0.47380312464654206,0.19037208470818393,-2.488826685765519,0.012816542755664672,0.15156298435393808,424,343,373,762,495,480
ENSG00000144741,SLC25A26,115286,solute carrier family 25 member 26,119.78215569840233,-0.6385186310971116,0.2564312282752972,-2.4900190019431503,0.012773626573150041,0.15156298435393808,75,108,87,157,134,163
ENSG00000170581,STAT2,6773,signal transducer and activator of transcription 2,19090.845632427277,0.058138859291751395,0.023359861716011416,2.4888357644643766,0.01281621549585595,0.15156298435393808,17993,19674,18242,19224,22130,17746
ENSG00000198879,SFMBT2,57713,Scm like with four mbt domains 2,1044.7884123936738,0.20733857418220325,0.08331146586651116,2.4887159531488625,0.012820534928872038,0.15156298435393808,1079,1117,1016,956,1171,938
ENSG00000229474,PATL2,197135,PAT1 homolog 2,99.18218217549284,-0.7158346815441258,0.2879238203816356,-2.4861947184338735,0.012911729651026565,0.15249961322769465,54,104,60,134,128,125
ENSG00000169230,PRELID1,27166,PRELI domain containing 1,8620.729893000758,-0.07721190897184282,0.031066860081046498,-2.485346403544298,0.012942542539538218,0.15272200196655097,7453,8675,7987,9120,10702,8192
ENSG00000257727,CNPY2,10330,canopy FGF signaling regulator 2,1609.024888990995,-0.19242528617289403,0.07743469242724939,-2.485000974901261,0.01295510798508485,0.15272885861417326,1448,1537,1325,1866,1870,1663
ENSG00000109790,KLHL5,51088,kelch like family member 5,5938.941988021644,-0.10473786891021293,0.042165505325465466,-2.4839704422315427,0.012992659186051097,0.15302998952591051,5206,5658,5557,6256,7126,6025
ENSG00000105202,FBL,2091,fibrillarin,4656.943062129283,-0.10048360300537962,0.04047253148645182,-2.4827605122505494,0.013036870232862919,0.15326628415081114,4010,4729,4183,5049,5576,4586
ENSG00000162645,GBP2,2634,guanylate binding protein 2,12651.387063960192,-0.06884817546790452,0.027736664349366412,-2.4822081920415644,0.013057096303552992,0.15326628415081114,11047,12500,11919,13368,15279,12274
ENSG00000170561,IRX2,153572,iroquois homeobox 2,733.1229929735109,0.23369502860662897,0.09415189846003,2.4821063879645378,0.013060827415864791,0.15326628415081114,705,789,781,707,807,618
ENSG00000196419,XRCC6,2547,X-ray repair cross complementing 6,21264.91513009662,-0.06268069798490765,0.02525060419756342,-2.482344481521598,0.013052102779425036,0.15326628415081114,18931,21716,19141,23082,25297,20252
ENSG00000114115,RBP1,5947,retinol binding protein 1,485.78238271379405,-0.29979186456158946,0.12080804540738471,-2.481555458915354,0.013081035290863076,0.15336220215893195,410,421,417,526,612,549
ENSG00000116898,MRPS15,64960,mitochondrial ribosomal protein S15,2634.965575532909,-0.14087957608476645,0.05681007668947697,-2.479834288110754,0.013144345449126241,0.15396281103278017,2172,2723,2321,2951,3268,2523
ENSG00000036257,CUL3,8452,cullin 3,4996.456083797148,0.09266437300151252,0.037392975352108275,2.4781224850107564,0.013207579623796399,0.15451566623177232,4624,5290,4902,5072,5725,4492
ENSG00000141458,NPC1,4864,NPC intracellular cholesterol transporter 1,507.39195204073224,0.3095002712218176,0.12493721264240981,2.477246487863121,0.01324004296336279,0.15451566623177232,533,567,513,477,596,371
ENSG00000168256,NKIRAS2,28511,NFKB inhibitor interacting Ras like 2,2308.093207799703,-0.13232263033265076,0.05341142749104387,-2.4774217156963063,0.01323354360434686,0.15451566623177232,1980,2241,2105,2539,2864,2230
ENSG00000241553,ARPC4,10093,actin related protein 2/3 complex subunit 4,3885.088378809864,-0.10546331599172544,0.04256913690723129,-2.477459578791935,0.013232139598493096,0.15451566623177232,3463,3865,3424,4157,4738,3825
ENSG00000120053,GOT1,2805,glutamic-oxaloacetic transaminase 1,3529.5383431683836,-0.11393272848273829,0.04602155846180724,-2.4756382071956504,0.013299827487224788,0.15507136459029525,3040,3444,3255,3859,4423,3333
ENSG00000204128,C2orf72,257407,chromosome 2 open reading frame 72,278.6067901053732,0.41039738137140236,0.16586490924584607,2.4742869557967118,0.013350241821841271,0.15551689376375244,281,330,303,203,307,247
ENSG00000139793,MBNL2,10150,muscleblind like splicing regulator 2,5970.243971777514,0.11609813502446932,0.046963184690013184,2.472109500043293,0.01343183676667731,0.15632450023245262,5536,6235,6065,5938,7195,5058
ENSG00000006062,MAP3K14,9020,mitogen-activated protein kinase kinase kinase 14,863.2040402430815,-0.2657861235287559,0.10755562147365319,-2.4711504604514127,0.013467914065357049,0.15660136573805677,784,732,727,1064,1003,896
ENSG00000082438,COBLL1,22837,cordon-bleu WH2 repeat protein like 1,1164.7756365320722,0.1968020001945189,0.07965251378703156,2.4707569270282184,0.013482742826337553,0.15663087928791775,1152,1228,1188,1161,1206,1051
ENSG00000102870,ZNF629,23361,zinc finger protein 629,3687.676228508767,0.10910958963097944,0.04416815561790188,2.470322523197143,0.013499128378955056,0.15666318085962402,3490,3998,3511,3760,4162,3292
ENSG00000110723,EXPH5,23086,exophilin 5,386.08444068789777,0.3244996698855448,0.1313747007156906,2.470031658437784,0.013510109523283648,0.15666318085962402,389,424,419,325,422,337
ENSG00000159788,RGS12,6002,regulator of G protein signaling 12,435.1318831450093,0.2979908496854037,0.12066466844204682,2.469578324234352,0.013527240185207704,0.15671922629117,445,497,437,420,468,348
ENSG00000114857,NKTR,4820,natural killer cell triggering receptor,704.6024384825328,0.7513587797406682,0.30435550980100007,2.4686879505875776,0.01356094163284511,0.15688849370399077,597,1160,812,385,735,549
ENSG00000135148,TRAFD1,10906,TRAF-type zinc finger domain containing 1,3827.741010834677,0.1107506398307602,0.04486734887183744,2.4684016911076445,0.013571792560456509,0.15688849370399077,3524,4024,3869,3758,4455,3434
ENSG00000154175,ABI3BP,25890,ABI family member 3 binding protein,255.12910867088425,0.4436222959116749,0.17973388336385407,2.4682173867773387,0.013578782843338185,0.15688849370399077,264,291,288,206,220,249
ENSG00000114491,UMPS,7372,uridine monophosphate synthetase,1696.4281855475929,-0.1613643084691225,0.06545975584278713,-2.4650918169732665,0.01369781457823039,0.15797732939816117,1406,1677,1521,1905,2025,1717
ENSG00000239264,TXNDC5,81567,thioredoxin domain containing 5,8300.490026388194,0.08038313679201979,0.03260597871454494,2.465288268012097,0.013690306039151664,0.15797732939816117,7684,8904,7936,8585,9537,7397
ENSG00000102024,PLS3,5358,plastin 3,6941.161224810354,-0.09020785401321524,0.036611051688627994,-2.4639514532502576,0.013741472206332768,0.1583375423123913,6145,7077,6107,7193,8548,6878
ENSG00000011132,APBA3,9546,amyloid beta precursor protein binding family A member 3,826.0614909395172,0.21913478940112122,0.08897011573963964,2.4630156719408216,0.013777389360241308,0.15846484657663829,828,899,825,787,945,688
ENSG00000280071,LOC102724023,102724023,glutamine amidotransferase class 1 domain containing 3B,2447.1683234178595,-0.13039866193840222,0.0529410061756705,-2.463093759603082,0.0137743890327306,0.15846484657663829,2045,2433,2240,2658,3056,2376
ENSG00000177613,CSTF2T,23283,cleavage stimulation factor subunit 2 tau variant,1941.843265823098,0.14800015582053894,0.06010122308489452,2.4625148744724368,0.013796645001485742,0.1585432316491743,1782,2134,1953,1857,2182,1780
ENSG00000121579,NAA50,80218,"N-alpha-acetyltransferase 50, NatE catalytic subunit",2853.9389003108495,-0.1342865401263277,0.05456297789190972,-2.4611292366107995,0.013850046616976409,0.15901350818625887,2519,2811,2488,2915,3695,2845
ENSG00000135390,ATP5MC2,517,ATP synthase membrane subunit c locus 2,4989.426463744567,-0.11635058131787938,0.047281950714369136,-2.4607821707855226,0.013863450864620762,0.15902413845069938,4198,5154,4431,5375,6449,4642
ENSG00000124614,RPS10,6204,ribosomal protein S10,25766.80527774633,-0.07481700620677492,0.03043118324825417,-2.4585638223931747,0.013949397990199845,0.15986612229056368,22507,26141,23502,27726,32627,23494
ENSG00000050405,LIMA1,51474,LIM domain and actin binding 1,20896.78125528288,-0.05290533598079046,0.02152872613604261,-2.45742993089676,0.013993510587387918,0.16022758214346058,18375,21030,19530,22128,25177,19952
ENSG00000113552,GNPDA1,10007,glucosamine-6-phosphate deaminase 1,297.20779626562273,-0.42915648572079107,0.17468813684770584,-2.4567008010105016,0.014021941457745216,0.1604089963532361,236,287,206,359,335,371
ENSG00000132481,TRIM47,91107,tripartite motif containing 47,1268.0724876176587,0.1888734249193962,0.07692480334479555,2.455299418483007,0.014076728589124723,0.16060324900609263,1170,1410,1305,1298,1394,1058
ENSG00000147140,NONO,4841,non-POU domain containing octamer binding,4939.109660243984,-0.16305632149364452,0.06640069017794585,-2.4556419678270394,0.014063319185458563,0.16060324900609263,3954,5129,4343,4768,6439,5282
ENSG00000169908,TM4SF1,4071,transmembrane 4 L six family member 1,808.6010527111312,0.22611079928590838,0.09208162355441721,2.4555474866522564,0.014067016610057726,0.16060324900609263,748,956,807,783,887,688
ENSG00000001629,ANKIB1,54467,ankyrin repeat and IBR domain containing 1,5164.50849158763,0.09735772725422613,0.039675146504864284,2.4538719029629745,0.014132731546787847,0.16109797033297343,4761,5432,5142,5009,5981,4782
ENSG00000163527,STT3B,201595,STT3 oligosaccharyltransferase complex catalytic subunit B,5977.382977863665,-0.08542222289327847,0.03481817801934442,-2.4533800374568497,0.014152073448480646,0.16117428420682517,5213,5926,5525,6386,7391,5694
ENSG00000115840,SLC25A12,8604,solute carrier family 25 member 12,732.7816145647196,0.23137646342056173,0.09436135440849747,2.4520256716421795,0.014205452692127193,0.16163775813256154,690,810,774,720,780,629
ENSG00000007545,CRAMP1,57585,cramped chromatin regulator homolog 1,2784.2956376549564,0.12509806325300968,0.05104821959806722,2.450586215111528,0.014262380251868255,0.16211853016912664,2726,2910,2700,2697,3168,2550
ENSG00000106105,GARS1,2617,glycyl-tRNA synthetase 1,43351.42519968899,-0.04874062007407787,0.019891576977868693,-2.4503145290243467,0.014273147430144389,0.16211853016912664,38034,43804,40615,45823,51435,41925
ENSG00000006712,PAF1,54623,"PAF1 homolog, Paf1/RNA polymerase II complex component",4444.241646381051,-0.12161794248471959,0.049662972249163446,-2.4488655627486775,0.014330692534056973,0.16262720004810513,3825,4347,4053,4757,5173,4642
ENSG00000106546,AHR,196,aryl hydrocarbon receptor,4149.81537561736,0.1071365331800269,0.04377744230423941,2.447299968679344,0.014393099391943536,0.16319008776772992,3816,4330,4213,4115,4731,3780
ENSG00000112339,HBS1L,10767,HBS1 like translational GTPase,2908.848213256342,0.11966325589429563,0.04896753908576176,2.4437261526399636,0.01453645573719688,0.16452272816592986,2669,3159,2880,2890,3249,2664
ENSG00000144136,SLC20A1,6574,solute carrier family 20 member 1,5506.896895500975,-0.09293772890956138,0.0380279011986467,-2.4439352680570434,0.014528032950624308,0.16452272816592986,4740,5523,5057,5933,6885,5181
ENSG00000068079,IFI35,3430,interferon induced protein 35,10445.59183132044,0.07103135837549933,0.02907250341306801,2.443248775871531,0.014555699735787457,0.16459435442136233,9582,11083,10089,10544,11832,9779
ENSG00000095383,TBC1D2,55357,TBC1 domain family member 2,389.19586177362703,-0.31420949324149433,0.12866704948789057,-2.4420354278122,0.014604713322614846,0.16500218668741454,324,352,320,474,487,400
ENSG00000168394,TAP1,6890,"transporter 1, ATP binding cassette subfamily B member",18935.0647478879,0.07022824942592978,0.02877227705501335,2.440830431726051,0.014653533474207992,0.16540711301621494,17622,20462,17685,19459,22277,16761
ENSG00000101255,TRIB3,57761,tribbles pseudokinase 3,10164.281017134173,-0.08395892381183866,0.0344034783518738,-2.440419627141155,0.01467020998273251,0.16544881063711778,8841,10234,9290,11223,12526,9371
