gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D1_1_S1_L001,HOS_D1_2_S2_L001,HOS_D1_3_S3_L001,HOS_D2_1_S4_L001,HOS_D2_2_S5_L001,HOS_D2_3_S6_L001,HOS_D3_1_S7_L001,HOS_D3_2_S8_L001,HOS_D3_3_S9_L001,HOS_Media_1_S10_L001,HOS_Media_2_S11_L001
ENSG00000061337,LZTS1,11178,leucine zipper tumor suppressor 1,1412.2508432675045,1.9021671165911602,0.09059485918160284,20.996413414343433,7.072771190474425e-98,1.1538184505926927e-96,1907,1684,1906,1395,1580,1550,1827,2084,1520,317,413
ENSG00000084092,NOA1,84273,nitric oxide associated 1,1013.6365756653353,-1.6819646535886,0.0801160169431827,-20.99411226074093,7.423679355234647e-98,1.2095348282821704e-96,799,736,782,640,804,622,859,881,724,1998,1871
ENSG00000154319,FAM167A,83648,family with sequence similarity 167 member A,677.1213463232664,4.459088454518971,0.21261405697027425,20.972688814937577,1.1649088467994717e-97,1.895584332799544e-96,900,838,848,798,1047,824,836,925,719,44,18
ENSG00000172548,NIPAL4,348938,NIPA like domain containing 4,904.8069391633834,1.978736878596242,0.09435841569825798,20.970433468530278,1.2214614301998354e-97,1.9851055787529816e-96,1188,1060,1114,1069,1066,1083,1131,1218,952,199,245
ENSG00000107223,EDF1,8721,endothelial differentiation related factor 1,16980.435221568285,0.8221813804245911,0.039220437949677785,20.963085151662508,1.4254211650959974e-97,2.3136647439495286e-96,20247,17746,19696,17647,19943,18810,19440,22376,18251,8457,8960
ENSG00000131263,RLIM,51132,"ring finger protein, LIM domain interacting",1586.5158908238704,1.2912536480365546,0.06160768874510796,20.95929378845734,1.543602342540374e-97,2.5023422899674606e-96,2062,1880,1904,1635,1952,1745,1760,2206,1678,603,610
ENSG00000071282,LMCD1,29995,LIM and cysteine rich domains 1,137.00447493509344,-4.278719090275682,0.20427015344321384,-20.94637428989422,2.0247227935904826e-97,3.278171007338969e-96,40,41,31,24,34,27,29,27,44,498,523
ENSG00000173276,ZBTB21,49854,zinc finger and BTB domain containing 21,2590.6254611856625,1.347898168883153,0.06436665167545064,20.94093966048633,2.2693924021910707e-97,3.669704205247315e-96,3385,2843,3038,2850,3242,2614,3235,3732,2655,898,1015
ENSG00000177731,FLII,2314,FLII actin remodeling protein,18375.781087867606,0.6682512249809969,0.03191871318921622,20.936032759828375,2.5155425212977193e-97,4.062648397349909e-96,22973,19860,21585,18936,21205,19462,20426,23656,18231,10073,10637
ENSG00000263528,IKBKE,9641,inhibitor of nuclear factor kappa B kinase subunit epsilon,987.4599805412313,1.7459397283624913,0.08340999286155833,20.93202107402593,2.736446013271691e-97,4.413887419407238e-96,1276,1163,1187,1083,1260,1182,1140,1351,1051,260,304
ENSG00000136051,WASHC4,23325,WASH complex subunit 4,4197.340897679867,1.0849170284482024,0.05184743797804871,20.925181084310033,3.1586248807940264e-97,5.088501306088154e-96,5286,4734,4938,4597,5074,4735,4576,5577,4346,1761,1896
ENSG00000198301,SDAD1,55153,SDA1 domain containing 1,2512.3176165967307,2.2217353851100645,0.10629833592318734,20.900942294294442,5.249841393528122e-97,8.446876975322554e-96,3247,2761,3096,2887,3009,2781,3457,2995,3350,534,514
ENSG00000116863,ADPRS,54936,ADP-ribosylserine hydrolase,2173.21158342254,1.0919410692384,0.05224779010027048,20.8992775989725,5.43614119569362e-97,8.735736735894206e-96,2883,2348,2646,2293,2572,2312,2515,2836,2341,939,945
ENSG00000101782,RIOK3,8780,RIO kinase 3,7146.074040526535,0.7391573258776202,0.035387794824252,20.887351968341925,6.978288081596615e-97,1.1199978781706806e-95,8747,7827,8047,7173,8175,7503,8395,9871,7240,3773,3940
ENSG00000182481,KPNA2,3838,karyopherin subunit alpha 2,5936.365517602749,-0.7511866369893555,0.035972895834256266,-20.882017406950474,7.802689875652983e-97,1.2507566478934918e-95,6094,5316,5665,4818,5531,5207,5708,6669,4991,6890,7979
ENSG00000137166,FOXP4,116113,forkhead box P4,3812.5032069459003,-0.9679569936505288,0.046367429168592204,-20.875796027660545,8.887632918364995e-97,1.4229034141263263e-95,3772,3380,3522,2952,3523,3343,3308,3711,3168,5206,5401
ENSG00000137154,RPS6,6194,ribosomal protein S6,60057.267336085475,-0.8735385988718335,0.041855855594108274,-20.87016467523351,9.998873395701336e-97,1.5988285290970266e-95,59312,52508,57473,46489,54100,47679,57457,67930,51510,78202,81394
ENSG00000126351,THRA,7067,thyroid hormone receptor alpha,1074.7754669303454,-1.520935255038757,0.07293397410040395,-20.85359085115771,1.4140236184961574e-96,2.258237719439903e-95,936,784,958,753,802,820,864,991,687,1877,1968
ENSG00000124702,KLHDC3,116138,kelch domain containing 3,3072.6130104386984,-0.9838085321447978,0.04718767395703592,-20.84884567610917,1.5614400263861893e-96,2.4905836959811357e-95,3139,2688,2997,2341,2735,2423,2743,3219,2436,4242,4375
ENSG00000159733,ZFYVE28,57732,zinc finger FYVE-type containing 28,728.9093589708757,2.1630207312420007,0.10376009479836988,20.846364254439585,1.644536650650868e-96,2.6198890049381238e-95,968,808,905,769,897,882,929,1104,779,143,174
ENSG00000133422,MORC2,22880,MORC family CW-type zinc finger 2,3867.82370773738,0.7395037851585051,0.035486344666924845,20.839108454237664,1.913695023719667e-96,3.0449223903919334e-95,4868,4221,4569,3862,4372,4051,4454,4955,4099,2003,2172
ENSG00000157106,SMG1,23049,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,9943.353103220448,1.416354805945343,0.06809817029409582,20.7987204329944,4.445097562110009e-96,7.06398262825955e-95,13421,12435,11604,11590,11744,10734,10572,12998,10787,3449,3569
ENSG00000152256,PDK1,5163,pyruvate dehydrogenase kinase 1,1517.64796452749,-1.388901031408591,0.06680952912523798,-20.78896602915765,5.447192384196746e-96,8.645826632924331e-95,1401,1237,1285,978,1234,1072,1297,1547,1081,2535,2594
ENSG00000148730,EIF4EBP2,1979,eukaryotic translation initiation factor 4E binding protein 2,2972.8675454135596,-0.9126400036698591,0.04394615498690068,-20.767232171776932,8.56539087944783e-96,1.3578354288500588e-94,2910,2473,2786,2299,2721,2417,2806,3248,2597,3929,4127
ENSG00000075415,SLC25A3,5250,solute carrier family 25 member 3,11261.808791560286,-0.8511680551292373,0.041038914152279816,-20.740511115154657,1.493304822361907e-95,2.3643687641420915e-94,12064,10023,10870,8845,10293,9073,10599,12192,9182,14199,15424
ENSG00000284024,MSANTD7,100421372,Myb/SANT DNA binding domain containing 7,2485.048670217984,1.0025044422656673,0.048338823956726916,20.739115274362337,1.5372700304350177e-95,2.430996626560474e-94,3159,2691,3083,2614,2850,2636,2912,3209,2687,1089,1191
ENSG00000182899,RPL35A,6165,ribosomal protein L35a,14346.660698898408,-0.7407161086602791,0.035744250837625204,-20.72266424117035,2.1637494912816285e-95,3.417505928457544e-94,14780,13021,14135,11411,13247,11919,14227,16051,12344,17146,18560
ENSG00000110492,MDK,4192,midkine,8100.068398877939,0.7572959132952058,0.03654478608731867,20.722406514728338,2.1753633704561712e-95,3.431649013736728e-94,9937,8785,9246,7755,9405,8410,9538,11089,8687,4177,4472
ENSG00000160271,RALGDS,5900,ral guanine nucleotide dissociation stimulator,811.8782435648402,-1.6496429757890139,0.07965426435972854,-20.710039682734642,2.812247488395603e-95,4.430920829091192e-94,629,567,668,626,651,548,615,662,550,1513,1548
ENSG00000173726,TOMM20,9804,translocase of outer mitochondrial membrane 20,6133.341021141846,-0.7312773384037103,0.03534400622584063,-20.69027867783309,4.2375706903733835e-95,6.668489291290017e-94,6483,5679,6048,4945,5724,5296,5744,6800,5140,7510,7669
ENSG00000140092,FBLN5,10516,fibulin 5,1449.382074763276,1.5478699450284334,0.07481596921185295,20.689031517394383,4.348597916096866e-95,6.834873021840921e-94,1916,1525,1742,1537,1716,1546,1845,2153,1622,430,512
ENSG00000198542,ITGBL1,9358,integrin subunit beta like 1,376.04059581384234,-2.06133167458089,0.09970010115570559,-20.67532179693205,5.778014710066801e-95,9.070499004708273e-94,239,239,241,215,241,233,276,312,258,824,837
ENSG00000137814,HAUS2,55142,HAUS augmin like complex subunit 2,3724.7917091162376,0.8088395567046852,0.03917815401983929,20.645167618032737,1.0788768399385245e-94,1.6915949869461386e-93,4648,4079,4358,3687,4392,3879,4356,4755,4042,1852,2001
ENSG00000145833,DDX46,9879,DEAD-box helicase 46,5544.623186472414,-0.8563336596481226,0.04152126140323331,-20.623979877004384,1.6722041093839814e-94,2.618704105278021e-93,5257,4928,5149,4488,5005,5003,5055,5904,4856,7154,7454
ENSG00000084636,COL16A1,1307,collagen type XVI alpha 1 chain,4983.159551067967,-1.428050025093287,0.06933073248522906,-20.59764802567943,2.880993212929599e-94,4.50622259632043e-93,4720,3957,4112,3640,3574,3539,3763,4603,4122,8298,8834
ENSG00000177600,RPLP2,6181,ribosomal protein lateral stalk subunit P2,16145.602965958886,-1.233328674261395,0.059884710644503424,-20.59505107376848,3.0396680944932166e-94,4.748653400888677e-93,15425,13760,14745,11109,12880,11539,13827,17152,12592,24468,26455
ENSG00000132361,CLUH,23277,clustered mitochondria homolog,10137.866570668231,0.8733987121319986,0.04241621724212505,20.591150482523354,3.294525423201042e-94,5.140575098063633e-93,13358,11035,12280,10558,11966,10737,11192,12841,10515,4916,5158
ENSG00000085117,CD82,3732,CD82 molecule,1429.8801275949832,2.507897409613002,0.12180079954518293,20.590155557087936,3.3628754161050656e-94,5.240887001137653e-93,1773,1413,1590,1727,1923,1864,1850,2065,1657,237,257
ENSG00000180448,ARHGAP45,23526,Rho GTPase activating protein 45,4352.647487394705,0.8667509015195332,0.04215199163277155,20.562513607202078,5.94709883218863e-94,9.257100522383845e-93,5716,4970,4961,4496,5117,4530,4854,5746,4478,2092,2253
ENSG00000196954,CASP4,837,caspase 4,2955.61867402373,1.7422456168595177,0.08476449706831798,20.55395451064038,7.094201830746079e-94,1.1029347039029807e-92,3606,3137,3313,3367,3733,3418,3546,4334,3537,738,958
ENSG00000155463,OXA1L,5018,OXA1L mitochondrial inner membrane protein,3988.2319694746734,-0.7747790366731777,0.037697567422129895,-20.552494223230784,7.310868950879193e-94,1.1352521413013853e-92,4078,3596,3855,3315,3730,3240,3766,4222,3593,4948,5142
ENSG00000115568,ZNF142,7701,zinc finger protein 142,2573.1420656765868,1.1178311241534051,0.05441358565731248,20.543235860127204,8.846750351980122e-94,1.3720969536292248e-92,3373,2898,3112,2843,3015,2738,3015,3371,2605,1103,1091
ENSG00000138166,DUSP5,1847,dual specificity phosphatase 5,1642.7316335060584,1.8364917361555873,0.08944183276954837,20.53280528013559,1.0965776033308815e-93,1.698707970393961e-92,2037,1834,1901,2036,2193,1844,1954,2189,1830,425,459
ENSG00000130294,KIF1A,547,kinesin family member 1A,9701.591493698694,1.2235784946508694,0.059637744197191804,20.516847361045638,1.5227248938115283e-93,2.3560242241899233e-92,12901,11410,11991,10770,11730,10767,10526,12311,9854,3613,4141
ENSG00000187678,SPRY4,81848,sprouty RTK signaling antagonist 4,876.608830567385,3.0834422404943305,0.15032768675955097,20.511472683181072,1.700664730896486e-93,2.628188944609372e-92,1084,976,959,1001,1127,983,1220,1334,1175,120,85
ENSG00000178585,CTNNBIP1,56998,catenin beta interacting protein 1,428.20971300468926,-2.309488973957969,0.11267422015512733,-20.4970486663082,2.287531187181272e-93,3.530897420979322e-92,307,283,292,222,267,225,294,252,213,1003,1059
ENSG00000091986,CCDC80,151887,coiled-coil domain containing 80,2331.9893256021123,-1.13266328640242,0.05527814003830198,-20.490256828786254,2.6300229267456364e-93,4.0546972337784577e-92,2164,1888,2076,1749,1955,1784,2105,2377,2029,3544,3466
ENSG00000158411,MITD1,129531,microtubule interacting and trafficking domain containing 1,1903.3137108860083,1.5279534149722016,0.07458254861266617,20.48674178335484,2.8269017486759235e-93,4.353023886027937e-92,2294,2158,2171,2043,2385,2160,2418,2527,2224,561,692
ENSG00000144468,RHBDD1,84236,rhomboid domain containing 1,1459.1933585016282,1.2199107327430367,0.05961280260181436,20.463905058976508,4.517147505919237e-93,6.947469775492471e-92,1872,1697,1774,1596,1745,1559,1693,1931,1521,579,588
ENSG00000185813,PCYT2,5833,"phosphate cytidylyltransferase 2, ethanolamine",1419.7975002808962,-1.2836332826891683,0.06274026939035973,-20.45947993469093,4.946308234708164e-93,7.598471602461209e-92,1442,1116,1204,1036,1217,1112,1156,1269,1097,2227,2352
ENSG00000154781,CCDC174,51244,coiled-coil domain containing 174,2289.9658153401665,1.3651968370515133,0.06691838103577112,20.400924468297422,1.6408410822712263e-92,2.5176472444266237e-91,2784,2455,2704,2505,2693,2485,2919,3367,2471,848,821
ENSG00000140464,PML,5371,PML nuclear body scaffold,6546.2488313201575,1.790939399787431,0.08781772540797333,20.39382586450849,1.8971413725043107e-92,2.9074480131586257e-91,8016,6976,7885,7908,8903,8101,7873,8726,6519,1806,1820
ENSG00000111912,NCOA7,135112,nuclear receptor coactivator 7,4018.942998069592,2.043351841890407,0.10019649774520534,20.39344575782028,1.911940165070822e-92,2.926651944255503e-91,4850,4189,4361,4493,5482,5025,4791,5931,4869,990,894
ENSG00000100234,TIMP3,7078,TIMP metallopeptidase inhibitor 3,3150.147481453356,-1.788305485916842,0.08793016441086814,-20.33779304176768,5.9550536601303826e-92,9.104740809279912e-91,2462,2228,2403,1854,2102,1799,2506,2956,2359,6089,6481
ENSG00000158615,PPP1R15B,84919,protein phosphatase 1 regulatory subunit 15B,5568.8374755079085,0.9513819920968997,0.04679097985670238,20.33259391041846,6.62082513759093e-92,1.0110665985263118e-90,6923,6258,6617,5903,6641,6097,6231,7298,5719,2700,2565
ENSG00000104331,BPNT2,54928,"3'(2'), 5'-bisphosphate nucleotidase 2",3157.8186080830637,-0.97908220254311,0.04815937865341298,-20.330042245545542,6.97424180228253e-92,1.0637779694639926e-90,3008,2921,2956,2533,2944,2466,2849,3183,2518,4412,4417
ENSG00000156709,AIFM1,9131,apoptosis inducing factor mitochondria associated 1,1754.766603206903,-0.9595599770526195,0.04719984642781828,-20.32972667654871,7.019237185230644e-92,1.0693770559411597e-90,1661,1492,1653,1364,1610,1428,1614,1840,1505,2259,2612
ENSG00000128989,ARPP19,10776,cAMP regulated phosphoprotein 19,5371.662056187587,-1.0308683733326363,0.05072979666552478,-20.320766908044778,8.42499401652311e-92,1.2820297498728092e-90,5306,4929,5097,4049,4479,4254,4612,5725,4321,7338,8084
ENSG00000197756,RPL37A,6168,ribosomal protein L37a,35265.27349930188,-0.6861368992489226,0.03377511761970927,-20.314863355162128,9.501400716573811e-92,1.44412337864156e-90,37320,32517,35544,28964,33395,29296,34755,39170,29806,40983,44382
ENSG00000141867,BRD4,23476,bromodomain containing 4,14077.104143125624,0.7348669794003689,0.0361747689818748,20.3143516899464,9.600916628730698e-92,1.457532096201658e-90,16934,15247,15522,14284,16711,15062,15899,18489,15275,7362,7874
ENSG00000167889,MGAT5B,146664,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",848.7776490067268,-1.1569685969302737,0.05696281800072115,-20.310943832091073,1.0290778047695851e-91,1.5604253810513192e-90,820,687,770,641,735,650,732,864,669,1269,1315
ENSG00000154518,ATP5MC3,518,ATP synthase membrane subunit c locus 3,3596.530757742442,-1.0201556863381778,0.05024184540754201,-20.304900786646623,1.1637888218983204e-91,1.7626210044337941e-90,3538,3038,3267,2730,3118,2819,3270,4095,2872,4888,5387
ENSG00000079931,MOXD1,26002,monooxygenase DBH like 1,337.9316021821762,-1.9718320944884933,0.09716982037704383,-20.292639081118796,1.4935855107329808e-91,2.259463942614113e-90,262,243,224,216,237,203,219,255,225,738,705
ENSG00000105355,PLIN3,10226,perilipin 3,1806.4341819358349,-0.964443187080719,0.04753666302540982,-20.288407424921562,1.6278330009742668e-91,2.459667101237932e-90,1853,1506,1685,1406,1593,1464,1612,1974,1499,2452,2569
ENSG00000168813,ZNF507,22847,zinc finger protein 507,3931.999427977058,1.0104378425744778,0.049810929867894566,20.285464360016924,1.7282335672303838e-91,2.6083188247416225e-90,4685,4499,4674,4080,4464,3992,4725,5358,4441,1683,1909
ENSG00000104368,PLAT,5327,"plasminogen activator, tissue type",1883.6758254331855,-0.944594772836616,0.04657445036947141,-20.28139388319606,1.8773529353818432e-91,2.830065686701788e-90,1806,1574,1726,1468,1759,1553,1768,2027,1581,2587,2594
ENSG00000134243,SORT1,6272,sortilin 1,7032.90087265058,-0.7253806689517306,0.03579733395905535,-20.263538893187246,2.698521342966952e-91,4.063211132980811e-90,7334,6685,6868,5643,6618,5863,6835,7530,6111,8501,8856
ENSG00000114948,ADAM23,8745,ADAM metallopeptidase domain 23,750.8882131603009,-1.3260405109354807,0.06545754129412001,-20.258025045230312,3.018287680417834e-91,4.5393921011785225e-90,700,604,638,557,602,594,637,727,520,1162,1309
ENSG00000101596,SMCHD1,23347,structural maintenance of chromosomes flexible hinge domain containing 1,5470.150375576122,1.8271910945320837,0.09020590015029532,20.255782509655514,3.158908878454442e-91,4.745350426958803e-90,7035,6096,6483,5919,6768,6279,6587,7892,6423,1157,1823
ENSG00000100664,EIF5,1983,eukaryotic translation initiation factor 5,22229.223528956405,0.4707411899800019,0.023243586337396187,20.25251969067419,3.3752608926615595e-91,5.064461227779623e-90,26261,23682,24860,21481,25122,22881,25087,29065,23049,13669,14556
ENSG00000138107,ACTR1A,10121,actin related protein 1A,2844.8266211699283,-0.8115903814539028,0.04007714467841594,-20.250703685759213,3.5020163033579953e-91,5.2485503343242245e-90,2841,2500,2842,2366,2641,2439,2710,2987,2331,3502,3835
ENSG00000114268,PFKFB4,5210,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",515.641394985212,-2.4926492540599745,0.12324486177149256,-20.225177895704714,5.877805723775867e-91,8.798979705290463e-90,346,293,264,244,319,253,333,271,318,1258,1375
ENSG00000100796,PPP4R3A,55671,protein phosphatase 4 regulatory subunit 3A,8705.115289890555,0.7337432902369496,0.03628270822722496,20.222947130676996,6.149731467491977e-91,9.195380632273055e-90,10121,9537,9879,8950,10074,9308,10098,11349,9327,4530,4899
ENSG00000145990,GFOD1,54438,glucose-fructose oxidoreductase domain containing 1,938.8548047954101,1.8773270124850716,0.09289350084979668,20.20945486294675,8.083581145536457e-91,1.2072978136805837e-89,1330,1152,1156,1041,1125,1067,1079,1252,1023,266,225
ENSG00000105088,OLFM2,93145,olfactomedin 2,321.1811832705888,-2.4722234036842132,0.12240433893680626,-20.197187658196896,1.0363370400572397e-90,1.5459992098148694e-89,202,173,214,155,169,196,207,181,162,831,795
ENSG00000124275,MTRR,4552,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,4358.441888027925,0.8160101181980909,0.040444494102042254,20.17604957894346,1.5895338852868282e-90,2.3685156184458697e-89,5337,4785,5136,4229,4998,4710,5099,5952,4531,2091,2402
ENSG00000144867,SRPRB,58477,SRP receptor subunit beta,3600.624642592138,0.8255892730141389,0.04091971255137946,20.17583266200894,1.5965228118399467e-90,2.3761857397903888e-89,4544,3877,4207,3593,4025,3927,4182,4809,3829,1723,1966
ENSG00000164949,GEM,2669,GTP binding protein overexpressed in skeletal muscle,785.4905072983681,2.5982414464141437,0.12878231258074763,20.175452625025844,1.608841342838679e-90,2.3917613695841376e-89,951,877,982,975,1063,965,989,1084,846,105,151
ENSG00000182718,ANXA2,302,annexin A2,56984.9586118471,-0.7347897913403207,0.03642131742457201,-20.17471753629064,1.6329382402429257e-90,2.424791145235295e-89,58122,50985,54442,45720,52520,47602,56120,65804,50407,68320,73041
ENSG00000148218,ALAD,210,aminolevulinate dehydratase,621.0169385944488,-1.5413410938527927,0.0764027353197229,-20.17389936895237,1.6601821275462595e-90,2.4624126636617164e-89,538,490,470,423,535,426,458,596,431,1054,1190
ENSG00000141959,PFKL,5211,"phosphofructokinase, liver type",4603.136649921607,-0.833667828010575,0.04133839791511287,-20.166911879906092,1.9121199356664288e-90,2.8328353214511593e-89,4838,4210,4450,3753,4355,3834,4032,4817,3841,5913,6079
ENSG00000141338,ABCA8,10351,ATP binding cassette subfamily A member 8,377.6304610754291,-2.071328154720178,0.10284764880538211,-20.139771582330848,3.3085842238003706e-90,4.896097571550457e-89,229,249,273,230,274,244,259,293,204,829,845
ENSG00000163430,FSTL1,11167,follistatin like 1,29018.168948013674,-0.5935639732555958,0.029505336306002033,-20.117173622415276,5.220013559664638e-90,7.715813857263745e-89,30796,27503,29211,24661,28530,26008,28484,31696,24375,32330,34629
ENSG00000170876,TMEM43,79188,transmembrane protein 43,5517.980602514798,0.7729503511363939,0.038426374722852985,20.115099504213802,5.442975336916738e-90,8.036173197662883e-89,6883,5986,6536,5376,6581,5823,6422,7364,5543,2762,3077
ENSG00000138061,CYP1B1,1545,cytochrome P450 family 1 subfamily B member 1,5224.703757668302,1.049041220370739,0.05216293426178607,20.110855250320032,5.929265958123725e-90,8.744142619843262e-89,6345,6022,6319,5491,6452,5852,5640,6886,5463,2222,2435
ENSG00000241258,CRCP,27297,CGRP receptor component,3217.2776057870196,0.8893886383136873,0.04422685998678838,20.109694393392815,6.0696625793823015e-90,8.940973279035299e-89,4046,3531,3633,3283,3838,3447,3896,4210,3319,1562,1603
ENSG00000196531,NACA,4666,nascent polypeptide associated complex subunit alpha,15427.806916772284,-0.8716777579146884,0.04342650997653338,-20.072480113776624,1.2843290908739807e-89,1.8897357569712483e-88,15621,14292,14704,11854,13511,12327,14407,17165,13151,19765,21219
ENSG00000047644,WWC3,55841,WWC family member 3,1850.4888393808737,1.2360211961199605,0.061585337009388376,20.070056544978154,1.3485106070903003e-89,1.9819112612634664e-88,2377,2135,2133,2005,2251,2032,2130,2433,2022,765,698
ENSG00000196405,EVL,51466,Enah/Vasp-like,1432.4950586199113,-1.1941574665146175,0.05955912971774587,-20.049948214048765,2.020553297717944e-89,2.9662366045224516e-88,1450,1219,1280,1090,1237,1080,1242,1324,1061,2116,2323
ENSG00000124098,FAM210B,116151,family with sequence similarity 210 member B,1609.0108617505343,-1.465753694057635,0.07313734464473316,-20.041111708082614,2.4131730100957068e-89,3.5385891502585226e-88,1454,1390,1400,1161,1309,1137,1221,1350,1095,2713,2910
ENSG00000116478,HDAC1,3065,histone deacetylase 1,4141.506125159692,-0.938138402726825,0.04682678521655363,-20.034226103464942,2.7711319724259428e-89,4.058874798204809e-88,3912,3708,3732,3134,3749,3381,4044,4323,3595,5391,5980
ENSG00000176171,BNIP3,664,BCL2 interacting protein 3,4022.257785551993,-0.744310764664972,0.037169022414054634,-20.025029347651813,3.333158599725026e-89,4.876539520504732e-88,4038,3736,3903,3264,3876,3345,3759,4584,3424,4898,5127
ENSG00000175054,ATR,545,ATR serine/threonine kinase,2663.34047712795,0.9891992829800629,0.049425529334220716,20.013934019623573,4.16449322604493e-89,6.085913996476079e-88,3279,3089,3236,2811,3154,2826,3018,3474,2779,1132,1334
ENSG00000149925,ALDOA,226,"aldolase, fructose-bisphosphate A",39186.38893493198,-0.6230817927729654,0.031149184968805785,-20.003149148106054,5.170247179244615e-89,7.547157194680149e-88,41989,36652,39370,32391,37301,32972,38159,45001,34245,44159,47671
ENSG00000115561,CHMP3,51652,charged multivesicular body protein 3,2225.7790821685116,-0.9456757627776217,0.047321644577990436,-19.98400037046601,7.58919882098292e-89,1.1065652156606056e-87,2098,1916,2009,1753,1977,1834,2009,2450,1975,2994,3134
ENSG00000113648,MACROH2A1,9555,macroH2A.1 histone,4209.6659951149395,-0.6901913182188743,0.034586768950792005,-19.955356893869947,1.346581558063412e-88,1.9612063685384047e-87,4367,3776,4009,3434,4002,3638,4214,4629,3765,4924,5286
ENSG00000024422,EHD2,30846,EH domain containing 2,6226.204045666239,-1.0975428680231936,0.05505987272750153,-19.93362522748783,2.0794021500110326e-88,3.025096431087076e-87,5572,5089,5472,4561,5433,4853,5790,6555,5473,9147,9274
ENSG00000123349,PFDN5,5204,prefoldin subunit 5,3250.6068389912775,-1.3476650219277655,0.06762658376258893,-19.92803638668045,2.3250689221437593e-88,3.378681235511607e-87,2811,2439,2796,2219,2565,2306,2816,3488,2631,5239,5551
ENSG00000147383,NSDHL,50814,NAD(P) dependent steroid dehydrogenase-like,769.1591453024952,-1.2883267259592208,0.06466681343165359,-19.92253302106581,2.595244249116367e-88,3.767045195792756e-87,682,648,679,547,606,607,620,767,608,1209,1277
ENSG00000084754,HADHA,3030,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,9900.61593293729,-0.6600724636031404,0.033152427028473715,-19.910230494926427,3.317850306819628e-88,4.810510152719155e-87,10061,9068,9734,8081,9450,8400,9980,11108,8884,11379,12268
ENSG00000073792,IGF2BP2,10644,insulin like growth factor 2 mRNA binding protein 2,7796.850268720945,0.7014479810870415,0.03525076429118606,19.89880205980182,4.167706350556113e-88,6.035923989626945e-87,9206,8450,8854,7669,9036,8073,9189,10445,8378,4184,4428
ENSG00000188786,MTF1,4520,metal regulatory transcription factor 1,1891.5415442465383,1.344981213333423,0.06761252826816548,19.89248513232555,4.7273325715486345e-88,6.838733128168563e-87,2428,2194,2166,2174,2229,2166,2107,2537,2060,689,708
ENSG00000198873,GRK5,2869,G protein-coupled receptor kinase 5,484.9517206394473,-2.0644300679806804,0.1037947479039158,-19.88954267601046,5.013011012041395e-88,7.243885117512e-87,340,340,370,311,278,323,320,350,267,1047,1098
ENSG00000104320,NBN,4683,nibrin,4751.8210682506315,0.9670116752666029,0.048621251966046754,19.888662594329894,5.101756021175817e-88,7.36387692363006e-87,5631,5238,5343,4992,5593,5204,5710,6706,4911,2116,2343
ENSG00000142207,URB1,9875,URB1 ribosome biogenesis homolog,2969.811021647144,0.9714934876573368,0.04885792357437707,19.884051891366592,5.592942746680201e-88,8.063836112085064e-87,3883,3410,3574,3090,3470,3036,3509,3932,2959,1367,1410
ENSG00000109133,TMEM33,55161,transmembrane protein 33,4388.309701684362,0.788533058433934,0.03966771625766019,19.878458676875837,6.252526546849446e-88,9.004754750060853e-87,5498,5045,4951,4336,4964,4620,5203,5707,4615,2263,2331
ENSG00000164815,ORC5,5001,origin recognition complex subunit 5,1373.6300171814905,1.3433870369773682,0.0676111352063277,19.86931639112075,7.501748322364612e-88,1.0791812748248935e-86,1790,1575,1676,1427,1683,1564,1564,1955,1384,481,536
ENSG00000174446,SNAPC5,10302,small nuclear RNA activating complex polypeptide 5,1984.846067956695,1.1638624387839611,0.05858180958637019,19.8673009079383,7.809034085087392e-88,1.1221355883515335e-86,2524,2233,2275,1908,2401,2149,2463,2727,2211,793,853
ENSG00000175550,DRAP1,10589,DR1 associated protein 1,19667.854128012295,0.9770674478858246,0.04919156631623444,19.862499226079084,8.59264596300366e-88,1.2333648888387011e-86,22847,20440,22835,20702,23533,21739,23315,26695,21918,8674,9670
ENSG00000141753,IGFBP4,3487,insulin like growth factor binding protein 4,5176.739111140955,-1.2659185521412653,0.0637411406213161,-19.860305915484684,8.976219651087579e-88,1.286990426418157e-86,4773,4267,4677,3672,4201,3529,4832,5107,4023,8247,8304
ENSG00000118971,CCND2,894,cyclin D2,1625.5280744027832,2.0907097810580466,0.10533148351467839,19.848859156784755,1.1273141927357342e-87,1.6145241224264055e-86,2177,1954,2037,2031,2126,1980,1850,2065,1581,366,374
ENSG00000121104,FAM117A,81558,family with sequence similarity 117 member A,326.89336133620907,-2.2044883976834777,0.11114157709149103,-19.83495695646605,1.4864359830831113e-87,2.1264933398785443e-86,218,207,219,177,244,187,197,247,173,799,717
ENSG00000162836,ACP6,51205,"acid phosphatase 6, lysophosphatidic",2411.3706320976535,1.1646938774342028,0.05873862280204009,19.82841649793926,1.6928572194657724e-87,2.419117337761498e-86,3302,2806,2879,2476,2865,2677,2742,3235,2403,976,1022
